Data,Ano_x,Mês_x,Dia_x,Hora_x,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Ano_y,Mês_y,Dia_y,Hora_y,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
2023-03-17 01:00:00,2023,3,17,1,0.0,0.323,0.0,2023,3,17,1,11.46,10.86,13.13,1010,92,1.8,0.0,23,few clouds
2023-03-17 02:00:00,2023,3,17,2,0.0,0.254,0.0,2023,3,17,2,11.5,10.86,13.13,1010,93,1.82,0.0,23,few clouds
2023-03-17 03:00:00,2023,3,17,3,0.0,0.251,0.0,2023,3,17,3,10.84,10.53,11.73,1010,93,1.87,0.0,32,scattered clouds
2023-03-17 04:00:00,2023,3,17,4,0.0,0.247,0.0,2023,3,17,4,11.2,9.98,12.13,1010,98,1.87,0.0,36,scattered clouds
2023-03-17 05:00:00,2023,3,17,5,0.0,0.247,0.0,2023,3,17,5,10.21,10.31,11.18,1011,92,1.95,0.0,38,scattered clouds
2023-03-17 06:00:00,2023,3,17,6,0.0,0.245,0.0,2023,3,17,6,10.24,9.75,12.13,1011,92,2.2,1.33,33,moderate rain
2023-03-17 07:00:00,2023,3,17,7,0.0,0.88,0.054,2023,3,17,7,10.29,10.31,12.13,1011,93,2.4,0.0,85,overcast clouds
2023-03-17 08:00:00,2023,3,17,8,1.208,0.0,0.111,2023,3,17,8,10.3,10.67,12.13,1011,93,3.48,0.35,93,light rain
2023-03-17 09:00:00,2023,3,17,9,0.06,0.0,0.293,2023,3,17,9,10.92,10.31,12.45,1012,94,4.01,0.72,95,light rain
2023-03-17 10:00:00,2023,3,17,10,0.0,0.0,0.373,2023,3,17,10,11.47,11.42,12.75,1012,93,4.33,0.0,96,overcast clouds
2023-03-17 11:00:00,2023,3,17,11,0.0,0.0,0.356,2023,3,17,11,10.9,11.09,12.45,1012,93,5.43,0.0,97,overcast clouds
2023-03-17 12:00:00,2023,3,17,12,0.0,0.0,0.361,2023,3,17,12,12.03,11.98,13.01,1013,91,5.16,0.0,98,overcast clouds
2023-03-17 13:00:00,2023,3,17,13,0.0,0.0,0.315,2023,3,17,13,13.5,11.42,14.0,1013,81,6.0,0.0,23,few clouds
2023-03-17 14:00:00,2023,3,17,14,0.046,0.0,0.301,2023,3,17,14,13.07,12.53,13.95,1013,85,5.99,0.0,28,scattered clouds
2023-03-17 15:00:00,2023,3,17,15,0.126,0.0,0.201,2023,3,17,15,11.94,12.2,13.64,1013,86,5.55,0.12,42,light rain
2023-03-17 16:00:00,2023,3,17,16,0.132,0.0,0.174,2023,3,17,16,11.51,11.78,14.13,1013,91,4.89,0.0,53,broken clouds
2023-03-17 17:00:00,2023,3,17,17,1.279,0.0,0.045,2023,3,17,17,11.94,11.9,12.84,1013,89,4.01,0.0,59,broken clouds
2023-03-17 18:00:00,2023,3,17,18,2.048,0.0,0.006,2023,3,17,18,11.42,11.09,13.4,1014,90,3.19,0.0,49,scattered clouds
2023-03-17 19:00:00,2023,3,17,19,1.119,0.0,0.0,2023,3,17,19,9.71,10.11,13.13,1014,91,1.52,0.0,77,broken clouds
2023-03-17 20:00:00,2023,3,17,20,0.492,0.0,0.0,2023,3,17,20,9.71,10.11,12.29,1015,93,1.12,0.0,68,broken clouds
2023-03-17 21:00:00,2023,3,17,21,0.45,0.0,0.0,2023,3,17,21,9.73,10.11,12.29,1015,93,1.14,0.0,76,broken clouds
2023-03-17 22:00:00,2023,3,17,22,0.0,0.8,0.0,2023,3,17,22,9.73,10.11,12.29,1016,93,0.73,0.0,70,broken clouds
2023-03-17 23:00:00,2023,3,17,23,0.0,0.563,0.0,2023,3,17,23,10.23,9.75,11.13,1016,93,0.61,0.0,66,broken clouds
2023-03-18 00:00:00,2023,3,18,0,0.0,0.496,0.0,2023,3,18,0,10.52,9.75,11.18,1015,96,0.7,0.0,70,broken clouds
2023-03-18 01:00:00,2023,3,18,1,0.0,0.495,0.0,2023,3,18,1,10.04,9.42,11.18,1015,96,0.98,0.0,75,broken clouds
2023-03-18 02:00:00,2023,3,18,2,0.0,0.43,0.0,2023,3,18,2,10.74,9.42,12.13,1015,94,1.17,0.37,87,light rain
2023-03-18 03:00:00,2023,3,18,3,0.0,0.367,0.0,2023,3,18,3,9.68,9.75,11.13,1015,94,1.39,0.0,91,overcast clouds
2023-03-18 04:00:00,2023,3,18,4,0.0,0.275,0.0,2023,3,18,4,9.64,9.75,10.62,1015,94,1.45,0.14,94,light rain
2023-03-18 05:00:00,2023,3,18,5,0.0,0.282,0.0,2023,3,18,5,9.64,9.98,10.62,1016,94,1.43,0.0,95,overcast clouds
2023-03-18 06:00:00,2023,3,18,6,0.0,0.311,0.0,2023,3,18,6,9.68,9.98,11.13,1016,94,1.48,0.0,96,overcast clouds
2023-03-18 07:00:00,2023,3,18,7,0.0,0.251,0.019,2023,3,18,7,10.28,9.98,11.13,1017,95,0.74,0.0,75,broken clouds
2023-03-18 08:00:00,2023,3,18,8,0.572,0.0,0.131,2023,3,18,8,10.28,9.98,11.42,1018,95,0.96,0.0,71,broken clouds
2023-03-18 09:00:00,2023,3,18,9,0.0,0.0,0.257,2023,3,18,9,10.89,11.09,11.23,1018,95,1.33,0.0,72,broken clouds
2023-03-18 10:00:00,2023,3,18,10,0.668,0.0,0.321,2023,3,18,10,10.93,11.23,13.13,1018,95,1.95,0.0,78,broken clouds
2023-03-18 11:00:00,2023,3,18,11,0.035,0.0,0.251,2023,3,18,11,12.12,12.2,14.13,1019,94,2.6,0.0,81,broken clouds
2023-03-18 12:00:00,2023,3,18,12,0.0,0.0,0.251,2023,3,18,12,12.64,12.13,12.89,1019,93,3.06,0.0,90,overcast clouds
2023-03-18 13:00:00,2023,3,18,13,0.0,0.0,0.255,2023,3,18,13,13.25,12.84,14.13,1019,92,3.61,0.0,100,overcast clouds
2023-03-18 14:00:00,2023,3,18,14,0.0,0.0,0.323,2023,3,18,14,14.69,12.84,15.86,1018,80,2.97,0.0,97,overcast clouds
2023-03-18 15:00:00,2023,3,18,15,0.755,0.0,0.428,2023,3,18,15,14.76,13.4,15.11,1018,81,3.81,0.0,91,overcast clouds
2023-03-18 16:00:00,2023,3,18,16,0.725,0.0,0.474,2023,3,18,16,14.09,13.31,16.42,1019,79,3.63,0.0,91,overcast clouds
2023-03-18 17:00:00,2023,3,18,17,0.263,0.0,0.203,2023,3,18,17,14.1,13.31,15.31,1019,79,2.88,0.0,91,overcast clouds
2023-03-18 18:00:00,2023,3,18,18,0.714,0.0,0.022,2023,3,18,18,13.55,12.2,14.2,1020,82,2.29,0.0,88,overcast clouds
2023-03-18 19:00:00,2023,3,18,19,1.288,0.0,0.0,2023,3,18,19,12.41,11.09,12.89,1021,85,1.61,0.0,15,few clouds
2023-03-18 20:00:00,2023,3,18,20,0.739,0.0,0.0,2023,3,18,20,11.29,10.53,11.78,1022,88,1.16,0.0,12,few clouds
2023-03-18 21:00:00,2023,3,18,21,0.512,0.0,0.0,2023,3,18,21,10.76,9.98,11.73,1022,91,0.9,0.0,12,few clouds
2023-03-18 22:00:00,2023,3,18,22,0.0,1.377,0.0,2023,3,18,22,10.18,9.42,11.18,1023,92,0.91,0.0,18,few clouds
2023-03-18 23:00:00,2023,3,18,23,0.0,1.483,0.0,2023,3,18,23,9.57,9.13,11.18,1023,92,0.87,0.0,23,few clouds
2023-03-19 00:00:00,2023,3,19,0,0.0,0.641,0.0,2023,3,19,0,9.58,8.64,10.62,1022,93,0.9,0.0,29,scattered clouds
2023-03-19 01:00:00,2023,3,19,1,0.0,0.38,0.0,2023,3,19,1,9.56,8.09,10.62,1023,93,1.27,0.0,28,scattered clouds
2023-03-19 02:00:00,2023,3,19,2,0.0,0.317,0.0,2023,3,19,2,8.84,7.53,10.07,1023,94,1.78,0.0,54,broken clouds
2023-03-19 03:00:00,2023,3,19,3,0.0,0.362,0.0,2023,3,19,3,8.51,6.98,9.51,1022,94,1.46,0.0,69,broken clouds
2023-03-19 04:00:00,2023,3,19,4,0.0,0.305,0.0,2023,3,19,4,8.43,6.98,9.51,1022,94,1.33,0.0,77,broken clouds
2023-03-19 05:00:00,2023,3,19,5,0.0,0.302,0.0,2023,3,19,5,7.58,5.13,8.95,1023,94,1.69,0.0,81,broken clouds
2023-03-19 06:00:00,2023,3,19,6,0.0,0.344,0.0,2023,3,19,6,6.83,5.13,7.89,1023,95,1.8,0.0,84,broken clouds
2023-03-19 07:00:00,2023,3,19,7,0.0,0.297,0.069,2023,3,19,7,6.93,5.13,7.89,1024,94,1.7,0.0,27,scattered clouds
2023-03-19 08:00:00,2023,3,19,8,0.056,0.0,0.241,2023,3,19,8,9.13,6.42,9.56,1023,95,1.41,0.0,63,broken clouds
2023-03-19 09:00:00,2023,3,19,9,0.29,0.0,0.488,2023,3,19,9,9.51,8.13,10.11,1023,93,1.2,0.0,76,broken clouds
2023-03-19 10:00:00,2023,3,19,10,0.039,0.0,0.6,2023,3,19,10,12.24,10.13,13.09,1023,80,1.43,0.0,82,broken clouds
2023-03-19 11:00:00,2023,3,19,11,0.904,0.0,0.952,2023,3,19,11,13.49,12.75,14.75,1023,79,0.67,0.0,85,overcast clouds
2023-03-19 12:00:00,2023,3,19,12,0.282,0.0,0.862,2023,3,19,12,14.5,14.13,16.98,1023,71,0.46,0.0,87,overcast clouds
2023-03-19 13:00:00,2023,3,19,13,0.141,0.0,0.775,2023,3,19,13,15.49,14.13,16.98,1022,63,0.65,0.0,100,overcast clouds
2023-03-19 14:00:00,2023,3,19,14,0.0,0.0,0.434,2023,3,19,14,16.29,13.95,18.09,1021,62,1.12,0.0,100,overcast clouds
2023-03-19 15:00:00,2023,3,19,15,0.357,0.0,0.644,2023,3,19,15,18.21,14.51,19.2,1021,56,1.17,0.0,100,overcast clouds
2023-03-19 16:00:00,2023,3,19,16,0.584,0.0,0.399,2023,3,19,16,18.18,14.51,19.0,1021,55,1.54,0.0,100,overcast clouds
2023-03-19 17:00:00,2023,3,19,17,1.051,0.0,0.109,2023,3,19,17,18.69,14.51,19.56,1021,52,1.6,0.0,100,overcast clouds
2023-03-19 18:00:00,2023,3,19,18,0.551,0.0,0.006,2023,3,19,18,16.68,13.13,17.53,1022,67,1.4,0.0,99,overcast clouds
2023-03-19 19:00:00,2023,3,19,19,1.019,0.0,0.0,2023,3,19,19,11.98,12.13,13.4,1023,80,0.87,0.0,100,overcast clouds
2023-03-19 20:00:00,2023,3,19,20,0.523,0.0,0.0,2023,3,19,20,12.87,11.13,14.2,1023,81,0.84,0.0,97,overcast clouds
2023-03-19 21:00:00,2023,3,19,21,1.073,0.0,0.0,2023,3,19,21,11.75,10.13,13.09,1023,84,1.06,0.0,87,overcast clouds
2023-03-19 22:00:00,2023,3,19,22,0.0,0.985,0.0,2023,3,19,22,11.2,9.13,11.98,1023,87,1.27,0.0,82,broken clouds
2023-03-19 23:00:00,2023,3,19,23,0.0,0.518,0.0,2023,3,19,23,11.22,9.13,11.78,1023,88,1.25,0.0,83,broken clouds
2023-03-20 00:00:00,2023,3,20,0,0.0,0.531,0.0,2023,3,20,0,10.61,8.13,11.23,1022,88,1.59,0.0,86,overcast clouds
2023-03-20 01:00:00,2023,3,20,1,0.0,0.488,0.0,2023,3,20,1,11.14,8.13,11.78,1022,87,1.52,0.0,99,overcast clouds
2023-03-20 02:00:00,2023,3,20,2,0.0,0.324,0.0,2023,3,20,2,10.56,8.13,11.23,1022,87,1.63,0.0,100,overcast clouds
2023-03-20 03:00:00,2023,3,20,3,0.0,0.311,0.0,2023,3,20,3,10.57,8.09,11.23,1022,88,1.7,0.0,100,overcast clouds
2023-03-20 04:00:00,2023,3,20,4,0.0,0.284,0.0,2023,3,20,4,10.0,7.53,10.67,1022,89,1.4,0.0,100,overcast clouds
2023-03-20 05:00:00,2023,3,20,5,0.0,0.294,0.0,2023,3,20,5,7.12,7.13,8.95,1022,82,1.5,0.0,100,overcast clouds
2023-03-20 06:00:00,2023,3,20,6,0.0,0.297,0.001,2023,3,20,6,6.98,7.13,8.4,1022,81,1.42,0.0,100,overcast clouds
2023-03-20 07:00:00,2023,3,20,7,0.0,1.112,0.178,2023,3,20,7,6.74,6.13,7.84,1022,79,1.18,0.0,100,overcast clouds
2023-03-20 08:00:00,2023,3,20,8,0.0,0.0,0.26,2023,3,20,8,12.02,6.13,12.89,1022,75,0.77,0.0,100,overcast clouds
2023-03-20 09:00:00,2023,3,20,9,0.0,0.0,0.232,2023,3,20,9,13.84,10.13,14.56,1022,71,0.73,0.0,100,overcast clouds
2023-03-20 10:00:00,2023,3,20,10,0.0,0.0,0.233,2023,3,20,10,13.91,13.13,14.56,1022,72,1.04,0.0,100,overcast clouds
2023-03-20 11:00:00,2023,3,20,11,0.288,0.0,0.46,2023,3,20,11,16.21,15.13,18.09,1022,67,1.48,0.0,100,overcast clouds
2023-03-20 12:00:00,2023,3,20,12,0.378,0.0,0.492,2023,3,20,12,18.4,17.13,20.86,1022,58,2.28,0.0,96,overcast clouds
2023-03-20 13:00:00,2023,3,20,13,0.0,0.0,0.24,2023,3,20,13,19.36,14.51,21.42,1021,54,3.06,0.0,63,broken clouds
2023-03-20 14:00:00,2023,3,20,14,0.0,0.0,0.237,2023,3,20,14,19.35,15.62,21.42,1021,52,3.6,0.0,58,broken clouds
2023-03-20 15:00:00,2023,3,20,15,0.0,0.0,0.236,2023,3,20,15,19.81,16.13,20.86,1020,48,3.26,0.0,72,broken clouds
2023-03-20 16:00:00,2023,3,20,16,0.0,0.0,0.229,2023,3,20,16,19.27,16.13,20.11,1020,50,2.92,0.0,78,broken clouds
2023-03-20 17:00:00,2023,3,20,17,0.144,0.0,0.099,2023,3,20,17,18.15,14.13,19.0,1020,54,2.62,0.0,75,broken clouds
2023-03-20 18:00:00,2023,3,20,18,1.223,0.0,0.002,2023,3,20,18,13.19,13.13,16.98,1021,77,1.54,0.0,76,broken clouds
2023-03-20 19:00:00,2023,3,20,19,0.502,0.0,0.0,2023,3,20,19,12.22,12.13,13.4,1021,89,1.02,0.0,33,scattered clouds
2023-03-20 20:00:00,2023,3,20,20,0.712,0.0,0.0,2023,3,20,20,11.83,10.53,12.34,1022,85,0.54,0.0,41,scattered clouds
2023-03-20 21:00:00,2023,3,20,21,1.75,0.0,0.0,2023,3,20,21,10.72,10.13,12.29,1022,89,0.09,0.0,60,broken clouds
2023-03-20 22:00:00,2023,3,20,22,0.0,0.637,0.0,2023,3,20,22,10.71,10.13,11.73,1022,89,0.44,0.0,70,broken clouds
2023-03-20 23:00:00,2023,3,20,23,0.0,0.484,0.0,2023,3,20,23,10.14,9.42,11.73,1022,90,0.42,0.0,75,broken clouds
2023-03-21 00:00:00,2023,3,21,0,0.0,0.531,0.0,2023,3,21,0,9.58,9.98,10.31,1022,92,0.73,0.0,80,broken clouds
2023-03-21 01:00:00,2023,3,21,1,0.0,0.521,0.0,2023,3,21,1,9.67,9.75,11.73,1021,93,1.13,0.0,99,overcast clouds
2023-03-21 02:00:00,2023,3,21,2,0.0,0.539,0.0,2023,3,21,2,9.65,9.2,11.18,1021,93,1.16,0.0,100,overcast clouds
2023-03-21 03:00:00,2023,3,21,3,0.0,0.248,0.0,2023,3,21,3,9.63,8.86,11.18,1021,92,0.76,0.0,100,overcast clouds
2023-03-21 04:00:00,2023,3,21,4,0.0,0.243,0.0,2023,3,21,4,9.62,8.86,11.13,1021,91,0.63,0.0,99,overcast clouds
2023-03-21 05:00:00,2023,3,21,5,0.0,0.242,0.0,2023,3,21,5,9.59,8.86,10.62,1020,92,0.83,0.0,98,overcast clouds
2023-03-21 06:00:00,2023,3,21,6,0.0,0.244,0.0,2023,3,21,6,9.59,8.31,10.62,1020,93,1.04,0.0,83,broken clouds
2023-03-21 07:00:00,2023,3,21,7,0.0,1.468,0.114,2023,3,21,7,9.28,8.86,10.13,1021,93,1.4,0.0,16,few clouds
2023-03-21 08:00:00,2023,3,21,8,0.037,0.0,0.247,2023,3,21,8,10.19,9.42,10.67,1021,93,1.03,0.0,18,few clouds
2023-03-21 09:00:00,2023,3,21,9,0.738,0.0,0.442,2023,3,21,9,12.39,11.13,12.89,1021,86,0.59,0.0,16,few clouds
2023-03-21 10:00:00,2023,3,21,10,0.0,0.0,0.425,2023,3,21,10,13.01,11.73,14.75,1021,83,0.2,0.0,12,few clouds
2023-03-21 11:00:00,2023,3,21,11,0.0,0.0,0.25,2023,3,21,11,14.6,13.13,16.98,1020,76,1.26,0.0,24,few clouds
2023-03-21 12:00:00,2023,3,21,12,0.0,0.0,0.246,2023,3,21,12,16.02,16.13,17.53,1020,70,2.2,0.0,21,few clouds
2023-03-21 13:00:00,2023,3,21,13,0.0,0.0,0.241,2023,3,21,13,17.15,14.51,19.2,1019,60,2.9,0.0,6,sky is clear
2023-03-21 14:00:00,2023,3,21,14,0.0,0.0,0.245,2023,3,21,14,17.77,15.07,19.75,1019,61,3.78,0.0,36,scattered clouds
2023-03-21 15:00:00,2023,3,21,15,0.0,0.0,0.247,2023,3,21,15,17.69,15.07,19.75,1018,58,3.27,0.0,30,scattered clouds
2023-03-21 16:00:00,2023,3,21,16,0.0,0.0,0.243,2023,3,21,16,18.25,15.07,19.75,1018,57,3.38,0.0,47,scattered clouds
2023-03-21 17:00:00,2023,3,21,17,0.154,0.0,0.104,2023,3,21,17,17.33,14.13,18.64,1019,68,3.6,0.0,58,broken clouds
2023-03-21 18:00:00,2023,3,21,18,1.368,0.0,0.005,2023,3,21,18,15.16,13.95,16.98,1019,75,2.2,0.0,60,broken clouds
2023-03-21 19:00:00,2023,3,21,19,2.282,0.0,0.0,2023,3,21,19,12.94,12.13,13.45,1019,81,0.93,0.0,100,overcast clouds
2023-03-21 20:00:00,2023,3,21,20,0.571,0.0,0.0,2023,3,21,20,11.85,11.09,13.64,1020,86,0.36,0.0,99,overcast clouds
2023-03-21 21:00:00,2023,3,21,21,0.617,0.0,0.0,2023,3,21,21,10.72,11.09,12.53,1020,88,0.45,0.0,99,overcast clouds
2023-03-21 22:00:00,2023,3,21,22,0.0,1.269,0.0,2023,3,21,22,10.77,10.53,12.29,1020,90,0.78,0.0,100,overcast clouds
2023-03-21 23:00:00,2023,3,21,23,0.0,0.599,0.0,2023,3,21,23,10.17,9.98,11.73,1019,91,0.87,0.0,100,overcast clouds
2023-03-22 00:00:00,2023,3,22,0,0.0,0.59,0.0,2023,3,22,0,9.61,10.11,11.73,1019,92,0.58,0.0,100,overcast clouds
2023-03-22 01:00:00,2023,3,22,1,0.0,0.527,0.0,2023,3,22,1,10.2,9.98,10.67,1019,93,0.72,0.0,100,overcast clouds
2023-03-22 02:00:00,2023,3,22,2,0.0,0.523,0.0,2023,3,22,2,10.18,9.42,11.18,1018,92,1.22,0.0,100,overcast clouds
2023-03-22 03:00:00,2023,3,22,3,0.0,0.356,0.0,2023,3,22,3,10.18,8.86,11.18,1017,92,0.83,0.0,100,overcast clouds
2023-03-22 04:00:00,2023,3,22,4,0.0,0.253,0.0,2023,3,22,4,9.71,9.13,10.62,1018,88,0.5,0.0,98,overcast clouds
2023-03-22 05:00:00,2023,3,22,5,0.0,0.246,0.0,2023,3,22,5,9.67,9.2,10.62,1018,88,0.81,0.0,98,overcast clouds
2023-03-22 06:00:00,2023,3,22,6,0.0,0.25,0.0,2023,3,22,6,9.65,8.86,10.62,1018,88,1.53,0.0,94,overcast clouds
2023-03-22 07:00:00,2023,3,22,7,0.0,1.169,0.123,2023,3,22,7,9.05,8.31,10.13,1018,90,0.99,0.0,100,overcast clouds
2023-03-22 08:00:00,2023,3,22,8,0.061,0.0,0.299,2023,3,22,8,10.31,9.75,11.23,1018,86,0.78,0.0,100,overcast clouds
2023-03-22 09:00:00,2023,3,22,9,0.0,0.0,0.249,2023,3,22,9,11.15,11.09,12.53,1018,83,1.18,0.0,100,overcast clouds
2023-03-22 10:00:00,2023,3,22,10,0.0,0.0,0.241,2023,3,22,10,12.29,11.73,14.2,1018,79,1.6,0.0,100,overcast clouds
2023-03-22 11:00:00,2023,3,22,11,0.012,0.0,0.235,2023,3,22,11,12.86,13.4,14.13,1017,76,2.09,0.0,100,overcast clouds
2023-03-22 12:00:00,2023,3,22,12,0.0,0.0,0.251,2023,3,22,12,13.38,13.4,14.75,1017,74,2.43,0.0,100,overcast clouds
2023-03-22 13:00:00,2023,3,22,13,0.0,0.0,0.253,2023,3,22,13,13.92,13.86,15.31,1017,72,3.12,0.15,100,light rain
2023-03-22 14:00:00,2023,3,22,14,0.0,0.0,0.266,2023,3,22,14,14.48,13.86,15.86,1017,71,2.42,0.0,100,overcast clouds
2023-03-22 15:00:00,2023,3,22,15,0.0,0.0,0.262,2023,3,22,15,15.3,14.42,16.42,1016,67,2.57,0.0,100,overcast clouds
2023-03-22 16:00:00,2023,3,22,16,0.062,0.0,0.241,2023,3,22,16,15.04,13.86,15.86,1016,70,2.63,0.0,100,overcast clouds
2023-03-22 17:00:00,2023,3,22,17,0.179,0.0,0.136,2023,3,22,17,14.47,14.13,15.11,1015,70,2.62,0.0,100,overcast clouds
2023-03-22 18:00:00,2023,3,22,18,0.802,0.0,0.017,2023,3,22,18,13.96,13.13,14.56,1016,74,2.11,0.0,100,overcast clouds
2023-03-22 19:00:00,2023,3,22,19,0.727,0.0,0.0,2023,3,22,19,13.26,12.75,13.95,1017,93,1.32,0.0,100,overcast clouds
2023-03-22 20:00:00,2023,3,22,20,0.445,0.0,0.0,2023,3,22,20,11.87,12.2,13.4,1017,84,1.4,0.0,100,overcast clouds
2023-03-22 21:00:00,2023,3,22,21,0.565,0.0,0.0,2023,3,22,21,11.88,11.64,13.13,1017,85,1.45,0.0,97,overcast clouds
2023-03-22 22:00:00,2023,3,22,22,0.0,1.37,0.0,2023,3,22,22,11.93,11.64,13.13,1017,87,1.35,0.0,97,overcast clouds
2023-03-22 23:00:00,2023,3,22,23,0.0,0.315,0.0,2023,3,22,23,11.37,11.64,13.13,1017,88,1.47,0.0,97,overcast clouds
2023-03-23 00:00:00,2023,3,23,0,0.0,0.305,0.0,2023,3,23,0,11.99,11.64,13.13,1016,89,1.47,0.0,96,overcast clouds
2023-03-23 01:00:00,2023,3,23,1,0.0,0.355,0.0,2023,3,23,1,11.39,11.09,13.13,1016,89,1.47,0.0,100,overcast clouds
2023-03-23 02:00:00,2023,3,23,2,0.0,0.398,0.0,2023,3,23,2,11.41,11.09,13.13,1015,90,1.53,0.0,100,overcast clouds
2023-03-23 03:00:00,2023,3,23,3,0.0,0.266,0.0,2023,3,23,3,11.38,11.09,13.13,1015,89,1.43,0.0,100,overcast clouds
2023-03-23 04:00:00,2023,3,23,4,0.0,0.244,0.0,2023,3,23,4,11.38,11.64,13.13,1015,89,1.45,0.0,100,overcast clouds
2023-03-23 05:00:00,2023,3,23,5,0.0,0.238,0.0,2023,3,23,5,10.8,11.23,12.53,1014,90,1.35,0.0,100,overcast clouds
2023-03-23 06:00:00,2023,3,23,6,0.0,0.235,0.0,2023,3,23,6,11.36,11.09,12.53,1014,89,1.55,0.0,100,overcast clouds
2023-03-23 07:00:00,2023,3,23,7,0.0,1.287,0.105,2023,3,23,7,11.36,11.64,12.53,1014,89,1.65,0.0,100,overcast clouds
2023-03-23 08:00:00,2023,3,23,8,1.04,0.0,0.107,2023,3,23,8,11.33,11.64,13.09,1014,88,1.53,0.0,100,overcast clouds
2023-03-23 09:00:00,2023,3,23,9,0.059,0.0,0.179,2023,3,23,9,12.45,12.75,13.13,1015,85,1.89,0.0,100,overcast clouds
2023-03-23 10:00:00,2023,3,23,10,0.054,0.0,0.186,2023,3,23,10,13.66,13.31,15.31,1015,85,2.34,0.0,100,overcast clouds
2023-03-23 11:00:00,2023,3,23,11,0.054,0.0,0.185,2023,3,23,11,13.64,13.31,14.2,1015,84,2.69,0.0,100,overcast clouds
2023-03-23 12:00:00,2023,3,23,12,0.054,0.0,0.184,2023,3,23,12,14.24,13.13,14.56,1015,85,3.21,0.0,100,overcast clouds
2023-03-23 13:00:00,2023,3,23,13,0.027,0.0,0.213,2023,3,23,13,13.67,13.13,15.31,1015,86,3.59,0.0,100,overcast clouds
2023-03-23 14:00:00,2023,3,23,14,0.064,0.0,0.173,2023,3,23,14,13.78,13.31,14.75,1014,89,3.88,0.0,100,overcast clouds
2023-03-23 15:00:00,2023,3,23,15,0.136,0.0,0.095,2023,3,23,15,13.79,13.31,14.75,1013,89,4.5,0.0,100,overcast clouds
2023-03-23 16:00:00,2023,3,23,16,0.169,0.0,0.065,2023,3,23,16,13.74,13.86,14.51,1013,87,4.68,0.0,100,overcast clouds
2023-03-23 17:00:00,2023,3,23,17,0.208,0.0,0.022,2023,3,23,17,13.82,13.64,14.51,1013,90,4.53,0.0,100,overcast clouds
2023-03-23 18:00:00,2023,3,23,18,0.563,0.0,0.003,2023,3,23,18,13.27,12.75,14.13,1014,92,4.29,0.0,100,overcast clouds
2023-03-23 19:00:00,2023,3,23,19,1.432,0.0,0.0,2023,3,23,19,12.67,12.75,13.4,1014,93,3.88,0.0,100,overcast clouds
2023-03-23 20:00:00,2023,3,23,20,0.337,0.0,0.0,2023,3,23,20,12.67,12.2,13.4,1015,93,3.63,0.0,100,overcast clouds
2023-03-23 21:00:00,2023,3,23,21,0.472,0.0,0.0,2023,3,23,21,12.66,12.84,13.13,1015,93,3.54,0.13,100,light rain
2023-03-23 22:00:00,2023,3,23,22,0.0,0.532,0.0,2023,3,23,22,13.26,12.2,13.64,1015,93,3.39,0.0,100,overcast clouds
2023-03-23 23:00:00,2023,3,23,23,0.0,0.618,0.0,2023,3,23,23,13.3,12.75,14.13,1015,93,3.59,0.0,100,overcast clouds
2023-03-24 00:00:00,2023,3,24,0,0.0,0.604,0.0,2023,3,24,0,13.31,13.31,13.64,1015,94,3.69,0.0,100,overcast clouds
2023-03-24 01:00:00,2023,3,24,1,0.0,0.534,0.0,2023,3,24,1,13.31,13.31,13.64,1014,94,3.65,0.18,100,light rain
2023-03-24 02:00:00,2023,3,24,2,0.0,0.462,0.0,2023,3,24,2,13.9,13.31,14.13,1015,94,3.2,0.46,100,light rain
2023-03-24 03:00:00,2023,3,24,3,0.0,0.331,0.0,2023,3,24,3,13.82,12.53,14.13,1016,98,2.3,0.25,100,light rain
2023-03-24 04:00:00,2023,3,24,4,0.0,0.248,0.0,2023,3,24,4,12.07,11.64,12.34,1016,94,1.6,0.24,100,light rain
2023-03-24 05:00:00,2023,3,24,5,0.0,0.245,0.0,2023,3,24,5,11.16,10.53,11.78,1017,94,1.33,0.0,100,overcast clouds
2023-03-24 06:00:00,2023,3,24,6,0.0,0.243,0.0,2023,3,24,6,10.53,9.98,11.23,1017,94,1.23,0.0,100,overcast clouds
2023-03-24 07:00:00,2023,3,24,7,0.0,1.643,0.177,2023,3,24,7,10.26,9.75,11.18,1018,95,1.37,0.0,100,overcast clouds
2023-03-24 08:00:00,2023,3,24,8,0.031,0.0,0.314,2023,3,24,8,10.89,10.53,11.73,1019,95,1.56,0.0,97,overcast clouds
2023-03-24 09:00:00,2023,3,24,9,0.0,0.0,0.257,2023,3,24,9,11.51,11.78,12.29,1020,95,2.22,0.0,65,broken clouds
2023-03-24 10:00:00,2023,3,24,10,0.0,0.0,0.257,2023,3,24,10,12.72,12.84,14.75,1021,94,2.82,0.0,49,scattered clouds
2023-03-24 11:00:00,2023,3,24,11,0.0,0.0,0.263,2023,3,24,11,14.15,13.4,15.31,1021,80,3.16,0.0,39,scattered clouds
2023-03-24 12:00:00,2023,3,24,12,0.0,0.0,0.268,2023,3,24,12,15.15,14.98,15.67,1022,72,3.49,0.0,34,scattered clouds
2023-03-24 13:00:00,2023,3,24,13,0.0,0.0,0.258,2023,3,24,13,15.0,14.13,15.86,1021,68,3.94,0.0,4,sky is clear
